age_years,age_months,,version,key_resp_32.keys,key_resp_32.rt,key_resp_35.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.time,mouse_6.clicked_name,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,choice_right1,response.keys,response.corr,response.rt,key_resp_31.keys,key_resp_31.rt,sample_trial.thisRepN,sample_trial.thisTrialN,sample_trial.thisN,sample_trial.thisIndex,sample_trial.ran,visual_stimuli,age_group,block,correct,correct_shift,test_trials,numRatio,Num1,Num2,convex_hull,avg_ind_Dot_size,cum_Surf,cum_perim,sideLg,CH,CS1,CS2,CP,RR,LeftLarge,feedback_correct,feedback_incorrect,blank,ParticipantID,DayOfBirth,MonthOfBirth,YearOfBirth,AgeGroup,SiteID,Language,RemoveDOB,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_30.keys,key_resp_30.rt,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,n1,n2,key_resp_9.keys,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_4.keys,key_resp_4.rt,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block1.ran,Num_1,Num_2,ConvHull_1,ConvHull_2,TotSurf_1,TotSurf_2,ADBD_1,ADBD_2,AvDiameter_1,AvDiameter_2,TotContour_1,TotContour_2,ADfC_1,ADfC_2,TS_CH_1,TS_CH_2,isa_1,isa_2,threefeat,threefeat_num,block_displayed,fourfeat,key_resp_6.keys,key_resp_6.rt,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block2.ran,key_resp_7.keys,key_resp_7.rt,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block3.ran,totaltime_exp,key_resp_3.keys,key_resp_3.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,start,P2T_rectangle,end,rt,accuracy,presented,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,key_resp_33.keys,key_resp_33.rt,mng_practice.thisRepN,mng_practice.thisTrialN,mng_practice.thisN,mng_practice.thisIndex,mng_practice.ran,list_vm,item,probe_p1,probe_p2,probe_p3,probe_p4,test_p1,test_p2,test_p3,test_p4,test_p5,test_p6,clicks,corr_p1,corr_p2,corr_p3,corr_p4,corr_p5,corr_p6,key_resp_14.keys,key_resp_14.rt,P1T_rectangle,key_resp_15.keys,key_resp_15.rt,key_resp_16.keys,key_resp_16.rt,key_resp_17.keys,accuracy_t1_o2,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mng_exptrials_t1.thisRepN,mng_exptrials_t1.thisTrialN,mng_exptrials_t1.thisN,mng_exptrials_t1.thisIndex,mng_exptrials_t1.ran,objects,target_pos,positions,probe_obj,test_p7,test_p8,test_p9,corr_p7,corr_p8,corr_p9,P5T_rectangle,accuracy_t1_o3,P4T_rectangle,key_resp_17.rt,P6T_rectangle,accuracy_t1_o4,P8T_rectangle,P9T_rectangle,accuracy_t1_o5,key_resp_18.keys,key_resp_19.keys,key_resp_20.keys,accuracy_practice2,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,key_resp_34.keys,mng_practice2.thisRepN,mng_practice2.thisTrialN,mng_practice2.thisN,mng_practice2.thisIndex,mng_practice2.ran,key_resp_21.keys,key_resp_22.keys,key_resp_23.keys,key_resp_24.keys,accuracy_t2_o4,mouse_18.x,mouse_18.y,mouse_18.leftButton,mouse_18.midButton,mouse_18.rightButton,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mng_exptrials_t2.thisRepN,mng_exptrials_t2.thisTrialN,mng_exptrials_t2.thisN,mng_exptrials_t2.thisIndex,mng_exptrials_t2.ran,probe_p5,probe_p6,probe_p7,test_p10,test_p11,test_p12,test_p13,test_p14,test_p15,test_p16,test_p17,test_p18,test_p19,test_p20,corr_p10,corr_p11,corr_p12,corr_p13,corr_p14,corr_p15,corr_p16,corr_p17,corr_p18,corr_p19,corr_p20,sum,accuracy_t2_o6,key_resp_25.keys,key_resp_26.keys,accuracy_t3_o5,mng_exptrials_t3.thisRepN,mng_exptrials_t3.thisTrialN,mng_exptrials_t3.thisN,mng_exptrials_t3.thisIndex,mng_exptrials_t3.ran,accuracy_t3_o6,accuracy_t3_o8,key_resp_27.keys,key_resp_28.keys,accuracy_t4_o6,mng_exptrials_t4.thisRepN,mng_exptrials_t4.thisTrialN,mng_exptrials_t4.thisN,mng_exptrials_t4.thisIndex,mng_exptrials_t4.ran,accuracy_t4_o8,accuracy_t4_o10,key_resp_29.keys,key_resp_29.rt
,,,,,,,,,,,,,,,,space,0.733,0,s,1,2.4021,,,,,,,,Age3_test5_rect.png,3,,a,s,5,2.5,,,equated,equated,0,0,left,79018,3000,7500,0,1,1,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,10,25,,,,,,,,,0,1,1,12,1,25,10,79037,78988,7500,3000,41,84,19,19,1519,610,109,122,0.094892,0.03798,283.528737,283.528737,equated_0_0,3,b2,3_equated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.418,1,l,1,4.5995,,,,,,,,Age3_test17_rect.png,3,,l,l,17,3,,,0,0,equated,0,right,0,4142,4142,0,1,0,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,10,30,,,,,,,,,0,2,2,1,1,10,30,166000,186000,4142,4142,130,63,23,13,711,1237,182,175,0.024997,0.022221,415.4756284,132.7322896,0_equated_0,2,b2,2_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.5328,0,s,0,4.9171,,,,,,,,Age3_test25_rect.png,3,,l,l,25,2,,,0,0,equated,0,right,0,4145,4145,0,1,0,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,10,20,,,,,,,,,0,3,3,2,1,10,20,191000,177000,4145,4145,144,74,23,16,710,1007,216,180,0.021743,0.023379,415.4756284,201.0619298,0_equated_0,2,b2,2_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.4033,1,l,0,7.5327,,,,,,,,Age3_test46_rect.png,3,,a,s,46,1.5,,,equated,0,0,equated,left,47850,0,0,1751,2,1,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,14,21,,,,,,,,,0,4,4,13,1,21,14,47864,47844,12016,17875,22,20,27,40,1751,1751,73,71,0.25104,0.37361,572.5552611,1256.637061,0_0_equated,1,b2,1_equated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.4492,0,s,0,6.3521,,,,,,,,Age3_test2_rect.png,3,,l,l,2,3,,,equated,equated,0,0,right,74800,3300,9900,0,1,0,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,11,33,,,,,,,,,0,5,5,10,1,11,33,74828,74793,3300,9900,65,28,19,19,668,2007,118,100,0.044101,0.13237,283.528737,283.528737,equated_0_0,3,b2,3_equated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.5827,0,s,1,4.7579,,,,,,,,Age3_test30_rect.png,3,,a,s,30,1.5,,,0,0,equated,0,left,0,4357,4357,0,1,1,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,14,21,,,,,,,,,0,6,6,0,1,21,14,162000,132000,4357,4357,71,78,16,20,1062,867,179,164,0.026833,0.033121,201.0619298,314.1592654,0_equated_0,2,b2,2_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.3761,0,s,1,3.0421,,,,,,,,Age3_test22_rect.png,3,,a,s,22,2.5,,,0,0,equated,0,left,0,8133,8133,0,1,1,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,12,30,,,,,,,,,0,7,7,3,1,30,12,183000,156000,8133,8133,61,101,18,29,1730,1092,159,164,0.044509,0.052118,254.4690049,660.5198554,0_equated_0,2,b2,2_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.3698,1,l,0,2.4023,,,,,,,,Age3_test36_rect.png,3,,a,s,36,3,,,0,0,0,equated,left,0,0,0,1835,2,1,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,13,39,,,,,,,,,0,8,8,7,1,39,13,204000,203000,7136,21253,48,82,15,45,1835,1835,173,197,0.035031,0.10469,176.7145868,1590.431281,0_0_equated,1,b2,1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.3084,0,s,1,1.778,,,,,,,,Age3_test28_rect.png,3,,a,s,28,2,,,equated,0,equated,0,left,156224,3723,3723,0,1,1,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,20,40,,,,,,,,,0,9,9,5,1,40,20,156000,156000,3723,3723,50,71,11,15,1352,957,163,164,0.02382,0.023836,95.03317777,176.7145868,0_equated_0,2,b2,2_equated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.2768,1,l,1,1.3162,,,,,,,,Age3_test16_rect.png,3,,l,l,16,1.5,,,0,equated,0,0,right,0,7800,11700,0,1,0,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,26,39,,,,,,,,,0,10,10,15,1,26,39,183000,186000,7800,11700,64,44,19,19,1580,2365,178,179,0.042629,0.06296,283.528737,283.528737,equated_0_0,3,b2,3_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.2817,0,s,0,1.7348,,,,,,,,Age3_test10_rect.png,3,,l,l,10,2,,,equated,equated,0,0,right,92908,3900,7800,0,1,0,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,13,26,,,,,,,,,0,11,11,8,1,13,26,92872,92879,3900,7800,64,40,19,19,789,1578,136,116,0.041993,0.08398,283.528737,283.528737,equated_0_0,3,b2,3_equated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.2663,0,s,0,8.9114,,,,,,,,Age3_test39_rect.png,3,,l,l,39,2.5,,,0,0,0,equated,right,0,0,0,1931,2,0,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,14,35,,,,,,,,,0,12,12,11,1,14,35,187000,194000,21696,8705,72,45,44,18,1931,1931,181,171,0.11624,0.044812,1520.530844,254.4690049,0_0_equated,1,b2,1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.5257,1,l,1,2.8755,,,,,,,,Age3_test14_rect.png,3,,l,l,14,1.5,,,equated,equated,0,0,right,112939,4200,6300,0,1,0,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,14,21,,,,,,,,,0,13,13,6,1,14,21,113000,113000,4200,6300,79,58,19,19,850,1281,150,127,0.037204,0.055806,283.528737,283.528737,equated_0_0,3,b2,3_equated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.301,0,s,1,2.0419,,,,,,,,Age3_test20_rect.png,3,,a,s,20,3,,,equated,0,equated,0,left,83470,8890,8890,0,1,1,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,13,39,,,,,,,,,0,14,14,4,1,39,13,83464,83497,8890,8890,27,51,17,29,2061,1186,103,110,0.10651,0.10647,226.9800692,660.5198554,0_equated_0,2,b2,2_equated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.2655,1,l,0,1.2171,,,,,,,,Age3_test44_rect.png,3,,a,s,44,2,,,0,0,0,equated,left,0,0,0,1838,2,1,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,20,40,,,,,,,,,0,15,15,9,1,40,20,218000,182000,6897,13732,51,61,15,29,1838,1838,206,186,0.031639,0.075294,176.7145868,660.5198554,0_0_equated,1,b2,1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,1.1645,0,s,1,2.0606,,,,,,,,Age3_test9_rect.png,3,,a,s,9,2,,,equated,equated,0,0,left,152522,3000,6000,0,1,1,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,10,20,,,,,,,,,,,,,,20,10,152000,153000,6000,3000,72,131,19,19,1210,606,158,183,0.039355,0.019661,283.528737,283.528737,equated_0_0,3,b1,3_equated,space,1.662,0,0,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.2663,1,l,1,2.0771,,,,,,,,Age3_test45_rect.png,3,,l,l,45,1.5,,,equated,0,0,equated,right,42928,0,0,1563,2,0,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,10,15,,,,,,,,,,,,,,10,15,42925,42934,19862,13476,28,22,50,33,1563,1563,54,65,0.46271,0.31388,1963.495408,855.2985999,0_0_equated,1,b1,1_equated,,,0,1,1,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.2593,0,s,1,1.9851,,,,,,,,Age3_test34_rect.png,3,,a,s,34,3,,,equated,0,0,equated,left,118238,0,0,1877,2,1,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,11,33,,,,,,,,,,,,,,33,11,118000,118000,8680,26182,36,57,18,54,1877,1877,132,119,0.073404,0.22154,254.4690049,2290.221044,0_0_equated,1,b1,1_equated,,,0,2,2,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.2428,1,l,1,1.1839,,,,,,,,Age3_test47_rect.png,3,,l,l,47,1.5,,,0,0,0,equated,right,0,0,0,1511,2,0,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,22,33,,,,,,,,,,,,,,22,33,195000,205000,8438,5681,80,63,22,15,1511,1511,165,192,0.043254,0.027701,380.1327111,176.7145868,0_0_equated,1,b1,1_0,,,0,3,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.2426,0,s,1,1.8848,,,,,,,,Age3_test32_rect.png,3,,a,s,32,1.5,,,equated,0,equated,0,left,86189,6498,6498,0,1,1,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,26,39,,,,,,,,,,,,,,39,26,86151,86165,6498,6498,30,37,14,18,1769,1440,104,122,0.075426,0.075413,153.93804,254.4690049,0_equated_0,2,b1,2_equated,,,0,4,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.2403,1,l,0,1.6013,,,,,,,,Age3_test26_rect.png,3,,a,s,26,2,,,0,0,equated,0,left,0,5569,5569,0,1,1,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,13,26,,,,,,,,,,,,,,26,13,189000,163000,5569,5569,56,94,16,23,1337,944,194,196,0.029445,0.034203,201.0619298,415.4756284,0_equated_0,2,b1,2_0,,,0,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,space,0.2702,0,s,1,1.4764,,,,,,,,Age3_test40_rect.png,3,,a,s,40,2.5,,,0,0,0,equated,left,0,0,0,1512,2,1,,,,EarlyLearningLab02,15,10,2021,3 or younger,EarlyLearningLab02,English,no,2025-04-17_16h17.58.837,manynumbers_ams_visualmemory_v2025.0301B_UCSD,2022.2.5,MacIntel,60.24096386,,,,,,,,,,16,40,,,,,,,,,,,,,,40,16,199000,207000,4702,11780,58,86,12,30,1512,1512,190,201,0.023607,0.056887,113.0973355,706.8583471,0_0_equated,1,b1,1_0,,,0,6,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
